METADATA:
Database:,FAA_HOURLY
Id:,KSEG
Name:,SELINSGROVE
County:,SNYDER
State:,PA
Lat:,40.820
Lon:,-76.860
Elev (ft):,444.0
Start_date:,1997-01-01
End_date:,2019-02-07


Start Date:, 2018-01-01
End Date:, 2018-12-31
Variables Requested:, datetime,num_obs,temp_avg,temp_max,temp_min,dptemp_avg,precip1hr,wgust_max,rh_avg,wspd_avg,altimeter_avg,wdir_avg,wspd_max
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-03-22 04:00:00,1,30.00,30.00,30.00,19.00,,,63.00,6.90,1011.2,350.00,6.90,
2018-03-22 05:00:00,1,30.00,30.00,30.00,18.00,,,60.00,6.90,1011.5,350.00,6.90,
2018-03-22 06:00:00,1,30.90,30.90,30.90,18.00,,,58.00,11.50,1011.5,330.00,11.50,
2018-03-22 07:00:00,1,27.00,27.00,27.00,16.00,,,63.00,6.90,1011.5,350.00,6.90,
2018-03-22 08:00:00,1,28.90,28.90,28.90,16.00,,,58.00,5.80,1012.2,350.00,5.80,
2018-03-22 09:00:00,1,28.90,28.90,28.90,16.00,,,58.00,3.50,1012.5,,3.50,
2018-03-22 10:00:00,1,27.00,27.00,27.00,16.00,,,63.00,0.00,1013.2,0.00,0.00,
2018-03-22 11:00:00,1,30.90,30.90,30.90,16.00,,,53.00,4.60,1014.2,330.00,4.60,
2018-03-22 12:00:00,1,32.00,32.00,32.00,17.10,,,,5.80,1014.9,350.00,5.80,
2018-03-22 13:00:00,1,35.10,35.10,35.10,18.00,,,49.00,8.10,1015.6,340.00,8.10,
2018-03-22 14:00:00,1,36.00,36.00,36.00,18.00,,,48.00,11.50,1015.6,340.00,11.50,
2018-03-22 15:00:00,1,37.90,37.90,37.90,18.00,,,44.00,11.50,1015.6,320.00,11.50,
2018-03-22 16:00:00,1,39.90,39.90,39.90,19.00,,,43.00,15.00,1015.2,350.00,15.00,
2018-03-22 17:00:00,1,42.10,42.10,42.10,18.00,,,37.00,6.90,1014.9,310.00,6.90,
2018-03-22 18:00:00,1,44.10,44.10,44.10,19.00,,,36.00,8.10,1014.2,300.00,8.10,
2018-03-22 19:00:00,1,46.00,46.00,46.00,19.90,,,35.00,12.70,1014.2,350.00,12.70,
2018-03-22 20:00:00,1,46.90,46.90,46.90,18.00,,24.20,31.00,12.70,1014.2,320.00,12.70,
2018-03-22 21:00:00,1,46.00,46.00,46.00,19.00,,,34.00,11.50,1014.6,350.00,11.50,
2018-03-22 22:00:00,1,44.10,44.10,44.10,17.10,,19.60,33.00,9.20,1015.2,360.00,9.20,
2018-03-22 23:00:00,1,39.90,39.90,39.90,19.00,,,43.00,9.20,1016.3,340.00,9.20,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-03-23 00:00:00,1,39.00,39.00,39.00,19.00,,,44.00,10.40,1017.6,340.00,10.40,
2018-03-23 01:00:00,1,37.00,37.00,37.00,16.00,,21.90,42.00,15.00,1018.6,350.00,15.00,
2018-03-23 02:00:00,1,34.00,34.00,34.00,18.00,,,51.00,8.10,1019.3,340.00,8.10,
2018-03-23 03:00:00,1,35.10,35.10,35.10,16.00,,,45.00,6.90,1019.3,330.00,6.90,
2018-03-23 04:00:00,1,34.00,34.00,34.00,17.10,,,49.00,5.80,1019.3,300.00,5.80,
2018-03-23 05:00:00,1,34.00,34.00,34.00,18.00,,,51.00,3.50,1019.3,300.00,3.50,
2018-03-23 06:00:00,1,34.00,34.00,34.00,19.00,,,54.00,6.90,1019.0,300.00,6.90,
2018-03-23 07:00:00,1,33.10,33.10,33.10,19.90,,,58.00,6.90,1019.0,290.00,6.90,
2018-03-23 08:00:00,1,32.00,32.00,32.00,19.90,,,,9.20,1019.0,300.00,9.20,
2018-03-23 09:00:00,1,32.00,32.00,32.00,19.90,,,,8.10,1019.3,320.00,8.10,
2018-03-23 10:00:00,1,28.90,28.90,28.90,19.90,,,69.00,4.60,1019.6,300.00,4.60,
2018-03-23 11:00:00,1,28.00,28.00,28.00,21.00,,,75.00,0.00,1020.0,0.00,0.00,
2018-03-23 12:00:00,1,34.00,34.00,34.00,21.90,,,61.00,3.50,1020.0,,3.50,
2018-03-23 13:00:00,1,37.00,37.00,37.00,21.00,,,52.00,12.70,1020.0,340.00,12.70,
2018-03-23 14:00:00,1,37.00,37.00,37.00,21.00,,17.30,52.00,6.90,1019.6,310.00,6.90,
2018-03-23 15:00:00,1,39.90,39.90,39.90,21.00,,,46.00,6.90,1019.3,280.00,6.90,
2018-03-23 16:00:00,1,39.00,39.00,39.00,19.90,,,46.00,6.90,1018.6,270.00,6.90,
2018-03-23 17:00:00,1,41.00,41.00,41.00,19.90,,17.30,43.00,11.50,1018.3,290.00,11.50,
2018-03-23 18:00:00,1,42.10,42.10,42.10,18.00,,,37.00,5.80,1017.6,290.00,5.80,
2018-03-23 19:00:00,1,44.10,44.10,44.10,18.00,,,35.00,8.10,1017.6,290.00,8.10,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-03-23 20:00:00,1,43.00,43.00,43.00,15.10,,,32.00,10.40,1017.6,300.00,10.40,
2018-03-23 21:00:00,1,43.00,43.00,43.00,15.10,,,32.00,9.20,1017.9,310.00,9.20,
2018-03-23 22:00:00,1,42.10,42.10,42.10,14.00,,18.40,32.00,11.50,1018.6,310.00,11.50,
2018-03-23 23:00:00,1,37.90,37.90,37.90,16.00,,,40.00,9.20,1019.6,340.00,9.20,
2018-03-24 03:00:00,1,33.10,33.10,33.10,15.10,,,47.00,5.80,1022.4,310.00,5.80,
2018-03-24 04:00:00,1,28.00,28.00,28.00,18.00,,,65.00,3.50,1022.4,330.00,3.50,
2018-03-24 05:00:00,1,24.10,24.10,24.10,19.00,,,81.00,3.50,1022.7,,3.50,
2018-03-24 06:00:00,1,25.00,25.00,25.00,19.00,,,78.00,0.00,1022.4,0.00,0.00,
2018-03-24 07:00:00,1,21.90,21.90,21.90,19.00,,,88.00,0.00,1021.7,0.00,0.00,
2018-03-24 08:00:00,1,23.00,23.00,23.00,19.00,,,85.00,0.00,1022.4,0.00,0.00,
2018-03-24 09:00:00,1,21.00,21.00,21.00,17.10,,,84.00,0.00,1022.4,0.00,0.00,
2018-03-24 10:00:00,1,21.00,21.00,21.00,18.00,,,88.00,0.00,1022.7,0.00,0.00,
2018-03-24 11:00:00,1,24.10,24.10,24.10,19.90,,,84.00,0.00,1023.4,0.00,0.00,
2018-03-24 12:00:00,1,34.00,34.00,34.00,23.00,,,64.00,3.50,1023.7,,3.50,
2018-03-24 13:00:00,1,36.00,36.00,36.00,19.90,,,52.00,3.50,1023.4,270.00,3.50,
2018-03-24 14:00:00,1,39.00,39.00,39.00,19.00,,,44.00,,1023.0,,,
2018-03-24 15:00:00,1,42.10,42.10,42.10,19.00,,20.70,39.00,9.20,1022.7,350.00,9.20,
2018-03-24 16:00:00,1,44.10,44.10,44.10,21.00,,,40.00,9.20,1022.0,340.00,9.20,
2018-03-24 17:00:00,1,46.00,46.00,46.00,19.90,,,35.00,6.90,1021.0,350.00,6.90,
2018-03-24 18:00:00,1,46.90,46.90,46.90,19.90,,,34.00,6.90,1019.6,10.00,6.90,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-03-24 19:00:00,1,48.00,48.00,48.00,18.00,,,30.00,3.50,1018.6,,3.50,
2018-03-24 20:00:00,1,48.90,48.90,48.90,18.00,,,29.00,8.10,1017.9,320.00,8.10,
2018-03-24 21:00:00,1,46.00,46.00,46.00,19.00,,,34.00,8.10,1017.9,30.00,8.10,
2018-03-24 22:00:00,1,44.10,44.10,44.10,19.00,,,36.00,6.90,1017.9,30.00,6.90,
2018-03-24 23:00:00,1,39.90,39.90,39.90,18.00,,,41.00,10.40,1018.6,20.00,10.40,
2018-03-25 00:00:00,1,39.00,39.00,39.00,17.10,,,41.00,10.40,1019.6,10.00,10.40,
2018-03-25 01:00:00,1,37.00,37.00,37.00,17.10,,,44.00,15.00,1021.0,30.00,15.00,
2018-03-25 02:00:00,1,34.00,34.00,34.00,18.00,,,51.00,19.60,1022.0,20.00,19.60,
2018-03-25 03:00:00,1,30.90,30.90,30.90,17.10,,,56.00,12.70,1023.0,20.00,12.70,
2018-03-25 04:00:00,1,30.00,30.00,30.00,12.90,,23.00,48.00,17.30,1023.7,360.00,17.30,
2018-03-25 05:00:00,1,28.00,28.00,28.00,10.90,,25.30,48.00,17.30,1024.4,360.00,17.30,
2018-03-25 06:00:00,1,26.10,26.10,26.10,12.00,,,55.00,12.70,1025.1,360.00,12.70,
2018-03-25 07:00:00,1,24.10,24.10,24.10,10.90,,,57.00,10.40,1025.4,10.00,10.40,
2018-03-25 08:00:00,1,24.10,24.10,24.10,10.00,,,54.00,10.40,1025.4,360.00,10.40,
2018-03-25 09:00:00,1,23.00,23.00,23.00,9.00,,,54.00,8.10,1026.1,360.00,8.10,
2018-03-25 10:00:00,1,21.90,21.90,21.90,9.00,,,57.00,8.10,1026.8,30.00,8.10,
2018-03-25 11:00:00,1,25.00,25.00,25.00,9.00,,,50.00,6.90,1027.8,30.00,6.90,
2018-03-25 12:00:00,1,28.00,28.00,28.00,10.90,,,48.00,13.80,1028.4,30.00,13.80,
2018-03-25 13:00:00,1,30.00,30.00,30.00,14.00,,,51.00,9.20,1029.8,50.00,9.20,
2018-03-25 14:00:00,1,33.10,33.10,33.10,16.00,,,49.00,8.10,1030.5,20.00,8.10,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-03-25 15:00:00,1,36.00,36.00,36.00,19.00,,18.40,50.00,10.40,1030.8,60.00,10.40,
2018-03-25 16:00:00,1,39.90,39.90,39.90,21.90,,,48.00,10.40,1030.5,50.00,10.40,
2018-03-25 17:00:00,1,41.00,41.00,41.00,24.10,,,51.00,6.90,1030.5,80.00,6.90,
2018-03-25 18:00:00,1,43.00,43.00,43.00,25.00,,,49.00,6.90,1030.1,90.00,6.90,
2018-03-25 19:00:00,1,43.00,43.00,43.00,23.00,,,45.00,6.90,1030.5,80.00,6.90,
2018-03-25 20:00:00,1,43.00,43.00,43.00,21.00,,,41.00,4.60,1030.8,80.00,4.60,
2018-03-25 21:00:00,1,44.10,44.10,44.10,21.90,,,41.00,4.60,1031.2,,4.60,
2018-03-25 22:00:00,1,41.00,41.00,41.00,23.00,,,48.00,0.00,1031.8,0.00,0.00,
2018-03-25 23:00:00,1,37.90,37.90,37.90,21.90,,,52.00,3.50,1032.5,20.00,3.50,
2018-03-26 00:00:00,1,34.00,34.00,34.00,24.10,,,67.00,3.50,1033.5,360.00,3.50,
2018-03-26 01:00:00,1,30.00,30.00,30.00,23.00,,,75.00,0.00,1033.9,0.00,0.00,
2018-03-26 02:00:00,1,28.00,28.00,28.00,21.00,,,75.00,0.00,1034.5,0.00,0.00,
2018-03-26 03:00:00,1,27.00,27.00,27.00,21.90,,,81.00,3.50,1034.9,320.00,3.50,
2018-03-26 04:00:00,1,26.10,26.10,26.10,21.00,,,81.00,3.50,1035.6,340.00,3.50,
2018-03-26 05:00:00,1,26.10,26.10,26.10,21.00,,,81.00,0.00,1035.6,0.00,0.00,
2018-03-26 06:00:00,1,24.10,24.10,24.10,19.90,,,84.00,3.50,1035.9,320.00,3.50,
2018-03-26 08:00:00,1,21.90,21.90,21.90,19.00,,,88.00,3.50,1036.6,320.00,3.50,
2018-03-26 09:00:00,1,21.00,21.00,21.00,18.00,,,88.00,3.50,1036.9,320.00,3.50,
2018-03-26 10:00:00,1,21.00,21.00,21.00,17.10,,,84.00,0.00,1037.6,0.00,0.00,
2018-03-26 11:00:00,1,23.00,23.00,23.00,21.00,,,92.00,0.00,1038.6,0.00,0.00,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-03-26 12:00:00,1,30.00,30.00,30.00,25.00,,,81.00,0.00,1039.3,0.00,0.00,
2018-03-26 13:00:00,1,36.00,36.00,36.00,26.10,,,67.00,0.00,1039.3,0.00,0.00,
2018-03-26 14:00:00,1,39.90,39.90,39.90,24.10,,,53.00,4.60,1039.6,,4.60,
2018-03-26 15:00:00,1,44.10,44.10,44.10,23.00,,,43.00,8.10,1039.3,130.00,8.10,
2018-03-26 16:00:00,1,45.00,45.00,45.00,19.90,,,37.00,4.60,1038.6,180.00,4.60,
2018-03-26 17:00:00,1,46.00,46.00,46.00,21.90,,,38.00,8.10,1037.6,180.00,8.10,
2018-03-26 18:00:00,1,48.00,48.00,48.00,21.00,,,34.00,8.10,1036.9,130.00,8.10,
2018-03-26 19:00:00,1,48.90,48.90,48.90,21.00,,17.30,33.00,10.40,1036.2,160.00,10.40,
2018-03-26 20:00:00,1,48.90,48.90,48.90,21.00,,,33.00,4.60,1035.9,150.00,4.60,
2018-03-26 21:00:00,1,48.00,48.00,48.00,21.00,,,34.00,10.40,1035.6,170.00,10.40,
2018-03-26 22:00:00,1,45.00,45.00,45.00,21.00,,,38.00,8.10,1036.2,180.00,8.10,
2018-03-26 23:00:00,1,39.90,39.90,39.90,21.90,,,48.00,6.90,1036.2,130.00,6.90,
2018-03-27 00:00:00,1,39.00,39.00,39.00,21.00,,,48.00,0.00,1036.6,0.00,0.00,
2018-03-27 01:00:00,1,30.90,30.90,30.90,24.10,,,75.00,0.00,1036.6,0.00,0.00,
2018-03-27 02:00:00,1,30.90,30.90,30.90,24.10,,,75.00,3.50,1036.6,340.00,3.50,
2018-03-27 03:00:00,1,28.90,28.90,28.90,23.00,,,78.00,0.00,1036.6,0.00,0.00,
2018-03-27 04:00:00,1,37.00,37.00,37.00,25.00,,,61.00,10.40,1036.6,170.00,10.40,
2018-03-27 05:00:00,1,36.00,36.00,36.00,26.10,,,67.00,4.60,1035.9,190.00,4.60,
2018-03-27 06:00:00,1,35.10,35.10,35.10,24.10,,,64.00,0.00,1035.9,0.00,0.00,
2018-03-27 07:00:00,1,34.00,34.00,34.00,23.00,,,64.00,0.00,1034.9,0.00,0.00,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-03-27 08:00:00,1,30.90,30.90,30.90,23.00,,,72.00,0.00,1034.5,0.00,0.00,
2018-03-27 09:00:00,1,30.90,30.90,30.90,24.10,,,75.00,0.00,1033.9,0.00,0.00,
2018-03-27 10:00:00,1,33.10,33.10,33.10,21.90,,,63.00,4.60,1033.9,190.00,4.60,
2018-03-27 11:00:00,1,34.00,34.00,34.00,24.10,,,67.00,5.80,1034.2,190.00,5.80,
2018-03-27 12:00:00,1,35.10,35.10,35.10,25.00,,,66.00,10.40,1034.2,160.00,10.40,
2018-03-27 13:00:00,1,37.00,37.00,37.00,27.00,,,67.00,12.70,1033.5,160.00,12.70,
2018-03-27 14:00:00,1,37.90,37.90,37.90,26.10,,,62.00,10.40,1033.2,180.00,10.40,
2018-03-27 15:00:00,1,39.00,39.00,39.00,24.10,,,55.00,9.20,1032.2,190.00,9.20,
2018-03-27 16:00:00,1,41.00,41.00,41.00,25.00,,20.70,53.00,12.70,1031.2,190.00,12.70,
2018-03-27 17:00:00,1,39.00,39.00,39.00,27.00,0.00,,62.00,9.20,1029.8,160.00,9.20,
2018-03-27 18:00:00,1,39.90,39.90,39.90,30.90,0.01,,70.00,10.40,1027.4,170.00,10.40,
2018-03-27 19:00:00,1,39.00,39.00,39.00,30.00,0.01,,70.00,11.50,1027.1,170.00,11.50,
2018-03-27 20:00:00,1,39.00,39.00,39.00,32.00,0.01,,,5.80,1025.4,190.00,5.80,
2018-03-27 21:00:00,1,37.90,37.90,37.90,30.90,0.00,,76.00,5.80,1024.7,200.00,5.80,
2018-03-27 22:00:00,2,37.90,37.90,37.90,30.90,0.00,,76.00,6.95,1024.3,180.00,8.10,
2018-03-27 23:00:00,1,37.90,37.90,37.90,30.90,0.00,,76.00,5.80,1024.0,210.00,5.80,
2018-03-28 00:00:00,1,37.00,37.00,37.00,33.10,0.00,,85.00,5.80,1023.4,170.00,5.80,
2018-03-28 01:00:00,1,37.00,37.00,37.00,32.00,,,,8.10,1022.7,180.00,8.10,
2018-03-28 02:00:00,2,35.80,36.00,35.60,33.90,0.00,,92.50,5.20,1022.7,175.00,5.80,
2018-03-28 03:00:00,2,36.00,36.00,36.00,33.10,,,89.00,5.80,1021.9,175.00,5.80,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-03-28 04:00:00,1,36.00,36.00,36.00,33.10,,,89.00,6.90,1021.0,170.00,6.90,
2018-03-28 05:00:00,1,36.00,36.00,36.00,33.10,,,89.00,3.50,1020.3,,3.50,
2018-03-28 06:00:00,2,36.00,36.00,36.00,33.55,0.01,,90.50,2.30,1019.6,0.00,4.60,
2018-03-28 07:00:00,2,35.80,36.00,35.60,35.35,0.01,,98.50,0.00,1019.0,0.00,0.00,
2018-03-28 08:00:00,2,36.00,36.00,36.00,35.10,0.00,,97.00,1.75,1018.2,85.00,3.50,
2018-03-28 09:00:00,1,37.00,37.00,37.00,35.10,,,93.00,0.00,1018.3,0.00,0.00,
2018-03-28 10:00:00,1,37.00,37.00,37.00,35.10,,,93.00,3.50,1017.9,190.00,3.50,
2018-03-28 11:00:00,1,37.00,37.00,37.00,35.10,,,93.00,3.50,1017.9,210.00,3.50,
2018-03-28 12:00:00,2,37.90,37.90,37.90,35.55,,,91.00,1.75,1018.1,165.00,3.50,
2018-03-28 13:00:00,3,38.27,39.00,37.90,36.00,,,91.67,1.17,1018.1,50.00,3.50,
2018-03-28 14:00:00,2,39.45,39.90,39.00,36.00,,,87.50,0.00,1018.5,0.00,0.00,
2018-03-28 15:00:00,3,41.37,42.10,41.00,37.00,,,84.67,3.07,1018.4,106.67,4.60,
2018-03-28 16:00:00,2,42.10,42.10,42.10,37.90,,,85.00,3.50,1017.3,155.00,3.50,
2018-03-28 17:00:00,2,43.55,44.10,43.00,37.90,,,80.50,0.00,1016.9,0.00,0.00,
2018-03-28 18:00:00,1,44.10,44.10,44.10,39.00,0.00,,82.00,3.50,1016.6,,3.50,
2018-03-28 19:00:00,4,44.67,45.00,44.10,39.05,,,80.75,2.02,1016.5,107.50,4.60,
2018-03-28 20:00:00,1,45.00,45.00,45.00,39.90,,,82.00,4.60,1016.3,200.00,4.60,
2018-03-28 21:00:00,2,45.00,45.00,45.00,40.45,,,84.00,4.60,1016.3,195.00,4.60,
2018-03-28 22:00:00,2,44.55,45.00,44.10,40.45,,,85.50,1.75,1016.3,75.00,3.50,
2018-03-28 23:00:00,3,44.27,44.60,44.10,41.00,,,88.33,1.17,1016.5,60.00,3.50,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-03-29 00:00:00,3,43.37,44.10,43.00,41.37,0.02,,93.00,0.00,1016.8,0.00,0.00,
2018-03-29 01:00:00,2,43.00,43.00,43.00,42.10,,,97.00,0.00,1017.1,0.00,0.00,
2018-03-29 02:00:00,4,43.00,43.00,43.00,42.10,,,97.00,0.00,1017.1,0.00,0.00,
2018-03-29 03:00:00,4,43.00,43.00,43.00,42.10,,,97.00,0.00,1016.8,0.00,0.00,
2018-03-29 04:00:00,6,42.97,43.00,42.80,41.73,,,95.67,0.00,1016.6,0.00,0.00,
2018-03-29 05:00:00,2,43.00,43.00,43.00,41.55,,,95.00,0.00,1016.5,0.00,0.00,
2018-03-29 06:00:00,6,43.00,43.00,43.00,42.10,0.02,,97.00,0.00,1016.4,0.00,0.00,
2018-03-29 07:00:00,3,43.00,43.00,43.00,42.10,,,97.00,1.17,1015.7,50.00,3.50,
2018-03-29 08:00:00,4,43.00,43.00,43.00,41.83,,,96.00,0.00,1015.5,0.00,0.00,
2018-03-29 09:00:00,4,43.00,43.00,43.00,41.55,,,95.00,1.75,1015.5,52.50,3.50,
2018-03-29 10:00:00,1,43.00,43.00,43.00,42.10,,,97.00,0.00,1015.2,0.00,0.00,
2018-03-29 11:00:00,2,43.00,43.00,43.00,42.10,,,97.00,0.00,1015.5,0.00,0.00,
2018-03-29 12:00:00,3,44.10,44.10,44.10,43.00,,,96.00,0.00,1015.6,0.00,0.00,
2018-03-29 13:00:00,2,44.55,45.00,44.10,43.00,,,94.50,0.00,1015.2,0.00,0.00,
2018-03-29 14:00:00,3,47.63,48.00,46.90,44.70,,,89.33,4.23,1015.5,200.00,4.60,
2018-03-29 15:00:00,1,48.90,48.90,48.90,45.00,,,86.00,6.90,1015.9,230.00,6.90,
2018-03-29 16:00:00,2,48.55,48.90,48.20,46.20,0.01,,92.00,4.60,1014.9,180.00,4.60,
2018-03-29 17:00:00,2,50.55,51.10,50.00,47.45,0.00,,89.00,0.00,1013.7,0.00,0.00,
2018-03-29 18:00:00,2,52.00,52.00,52.00,48.45,,,87.50,1.75,1012.5,0.00,3.50,
2018-03-29 19:00:00,1,53.10,53.10,53.10,48.90,,,86.00,0.00,1011.2,0.00,0.00,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-03-29 20:00:00,2,53.55,54.00,53.10,49.45,,,86.00,4.60,1011.0,215.00,4.60,
2018-03-29 21:00:00,2,54.50,55.00,54.00,50.00,,,84.50,0.00,1010.1,0.00,0.00,
2018-03-29 22:00:00,2,54.00,54.00,54.00,49.45,,,84.50,4.05,1009.8,290.00,4.60,
2018-03-29 23:00:00,1,51.10,51.10,51.10,48.00,,,89.00,3.50,1008.5,300.00,3.50,
2018-03-30 00:00:00,2,48.00,48.00,48.00,46.90,,,96.00,0.00,1007.6,0.00,0.00,
2018-03-30 01:00:00,3,45.97,46.90,45.00,45.33,,,97.67,0.00,1006.8,0.00,0.00,
2018-03-30 02:00:00,5,45.34,46.00,44.10,44.16,,,95.60,1.40,1006.6,134.00,3.50,
2018-03-30 03:00:00,4,45.48,46.90,45.00,44.80,,,97.75,1.15,1006.6,7.50,4.60,
2018-03-30 04:00:00,2,48.90,48.90,48.90,47.45,0.05,,95.00,3.45,1007.0,55.00,6.90,
2018-03-30 05:00:00,2,50.55,51.10,50.00,49.45,0.00,,96.00,4.05,1007.0,205.00,4.60,
2018-03-30 06:00:00,4,50.27,51.10,48.90,49.05,0.01,,95.75,1.15,1005.6,0.00,4.60,
2018-03-30 07:00:00,1,51.10,51.10,51.10,50.00,0.01,,96.00,0.00,1004.7,0.00,0.00,
2018-03-30 08:00:00,2,50.55,51.10,50.00,49.45,0.00,,96.00,1.75,1005.1,70.00,3.50,
2018-03-30 09:00:00,3,51.40,52.00,51.10,50.73,0.04,,97.67,0.00,1005.1,0.00,0.00,
2018-03-30 10:00:00,3,51.10,51.10,51.10,50.00,0.03,,96.00,0.00,1005.4,0.00,0.00,
2018-03-30 11:00:00,6,51.22,52.00,50.00,49.48,0.06,19.60,93.83,8.83,1006.7,228.33,12.70,
2018-03-30 12:00:00,2,47.55,48.20,46.90,44.35,0.00,,88.50,11.50,1009.0,20.00,13.80,
2018-03-30 13:00:00,1,46.90,46.90,46.90,41.00,,,80.00,10.40,1009.8,20.00,10.40,
2018-03-30 14:00:00,2,46.90,46.90,46.90,39.90,,,76.00,10.95,1010.8,185.00,11.50,
2018-03-30 15:00:00,2,46.45,46.90,46.00,39.90,0.01,,77.50,10.35,1011.2,185.00,11.50,
Date/Time (GMT),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),1 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
2018-03-30 16:00:00,1,46.90,46.90,46.90,39.00,0.00,,74.00,12.70,1011.5,340.00,12.70,
2018-03-30 17:00:00,3,47.10,48.00,46.40,37.80,0.00,,70.00,13.83,1011.9,340.00,15.00,
2018-03-30 18:00:00,2,47.45,48.00,46.90,36.50,,,65.50,14.95,1012.7,335.00,16.10,
2018-03-30 19:00:00,1,48.90,48.90,48.90,37.90,,23.00,66.00,15.00,1013.5,340.00,15.00,
2018-03-30 20:00:00,3,48.90,48.90,48.90,36.97,,21.90,63.33,13.83,1013.9,343.33,15.00,
2018-03-30 21:00:00,1,48.00,48.00,48.00,35.10,,,61.00,11.50,1014.6,320.00,11.50,
2018-03-30 22:00:00,1,46.00,46.00,46.00,33.10,,,60.00,9.20,1015.9,340.00,9.20,
2018-03-30 23:00:00,1,45.00,45.00,45.00,33.10,,,63.00,10.40,1016.9,300.00,10.40,
2018-03-31 00:00:00,1,43.00,43.00,43.00,30.00,,,60.00,8.10,1017.9,310.00,8.10,
2018-03-31 01:00:00,1,42.10,42.10,42.10,28.90,,,59.00,8.10,1019.6,310.00,8.10,
2018-03-31 02:00:00,1,41.00,41.00,41.00,27.00,,,57.00,8.10,1020.3,310.00,8.10,
2018-03-31 03:00:00,1,39.00,39.00,39.00,26.10,,,59.00,9.20,1021.3,330.00,9.20,
2018-03-31 04:00:00,1,37.00,37.00,37.00,25.00,,,61.00,4.60,1022.4,300.00,4.60,
2018-03-31 05:00:00,1,36.00,36.00,36.00,26.10,,,67.00,0.00,1023.4,0.00,0.00,
2018-03-31 06:00:00,1,30.90,30.90,30.90,25.00,,,78.00,0.00,1023.7,0.00,0.00,
2018-03-31 07:00:00,1,30.00,30.00,30.00,25.00,,,81.00,0.00,1024.4,0.00,0.00,
2018-03-31 08:00:00,1,27.00,27.00,27.00,24.10,,,89.00,0.00,1024.7,0.00,0.00,
